Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","231","United States of America","5419","Yield","56","Maize","1993","1993","hg/ha","63210","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","1994","1994","hg/ha","86996","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","1995","1995","hg/ha","71228","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","1996","1996","hg/ha","79773","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","1997","1997","hg/ha","79521","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","1998","1998","hg/ha","84382","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","1999","1999","hg/ha","83977","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2000","2000","hg/ha","85911","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2001","2001","hg/ha","86733","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2002","2002","hg/ha","81180","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2003","2003","hg/ha","89246","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2004","2004","hg/ha","100637","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2005","2005","hg/ha","92852","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2006","2006","hg/ha","93577","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2007","2007","hg/ha","94585","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2008","2008","hg/ha","96209","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2009","2009","hg/ha","103181","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2010","2010","hg/ha","95757","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2011","2011","hg/ha","92146","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2012","2012","hg/ha","77270","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2013","2013","hg/ha","99256","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2014","2014","hg/ha","107326","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2015","2015","hg/ha","105723","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2016","2016","hg/ha","117433","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2017","2017","hg/ha","118754","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","56","Maize","2018","2018","hg/ha","118639","Fc","Calculated data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1978","1978","tonnes","184613008","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1979","1979","tonnes","201383008","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1980","1980","tonnes","168647008","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1981","1981","tonnes","206222000","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1982","1982","tonnes","209180000","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1983","1983","tonnes","106030000","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1984","1984","tonnes","194880000","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1985","1985","tonnes","225453008","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1986","1986","tonnes","208943008","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1987","1987","tonnes","181142000","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1988","1988","tonnes","125194000","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1989","1989","tonnes","191319008","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1990","1990","tonnes","201532000","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1991","1991","tonnes","189867780","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1992","1992","tonnes","240719220","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1993","1993","tonnes","160985760","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1994","1994","tonnes","255294970","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1995","1995","tonnes","187969950","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1996","1996","tonnes","234517750","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1997","1997","tonnes","233864300","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1998","1998","tonnes","247882020","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","1999","1999","tonnes","239548580","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2000","2000","tonnes","251853900","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2001","2001","tonnes","241376650","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2002","2002","tonnes","227766880","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2003","2003","tonnes","256229020","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2004","2004","tonnes","299875570","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2005","2005","tonnes","282262550","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2006","2006","tonnes","267502850","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2007","2007","tonnes","331177280","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2008","2008","tonnes","305911450","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2009","2009","tonnes","331921050","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2010","2010","tonnes","315617920","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2011","2011","tonnes","312788890","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2012","2012","tonnes","273192400","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2013","2013","tonnes","351271870","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2014","2014","tonnes","361091140","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2015","2015","tonnes","345486340","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2016","2016","tonnes","412262180","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2017","2017","tonnes","397602890","","Official data"
"QC","Crops","231","United States of America","5510","Production","56","Maize","2018","2018","tonnes","392450840","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1978","1978","ha","5426890","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1979","1979","ha","5220910","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1980","1980","ha","5063800","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1981","1981","ha","5534800","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1982","1982","ha","5721000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1983","1983","ha","4047200","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1984","1984","ha","6214000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1985","1985","ha","6791500","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1986","1986","ha","5608500","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1987","1987","ha","4261800","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1988","1988","ha","3659000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1989","1989","ha","4493000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1990","1990","ha","3678000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1991","1991","ha","3994290","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1992","1992","ha","4876510","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1993","1993","ha","3608220","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1994","1994","ha","3594460","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1995","1995","ha","3339910","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1996","1996","ha","4779790","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1997","1997","ha","3706150","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1998","1998","ha","3125420","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","1999","1999","ha","3457670","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2000","2000","ha","3126630","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2001","2001","ha","3471840","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2002","2002","ha","2883420","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2003","2003","ha","3155770","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2004","2004","ha","2637360","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2005","2005","ha","2321300","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2006","2006","ha","1997950","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2007","2007","ha","2748650","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2008","2008","ha","2959090","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2009","2009","ha","2226600","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2010","2010","ha","1944940","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2011","2011","ha","1596500","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2012","2012","ha","2021430","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2013","2013","ha","2664880","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2014","2014","ha","2590420","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2015","2015","ha","3177220","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2016","2016","ha","2494100","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2017","2017","ha","2041260","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","83","Sorghum","2018","2018","ha","2048140","","Official data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1978","1978","hg/ha","34228","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1979","1979","hg/ha","39283","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1980","1980","hg/ha","29061","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1981","1981","hg/ha","40195","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1982","1982","hg/ha","37077","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1983","1983","hg/ha","30598","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1984","1984","hg/ha","35410","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1985","1985","hg/ha","41899","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1986","1986","hg/ha","42521","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1987","1987","hg/ha","43558","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1988","1988","hg/ha","40033","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1989","1989","hg/ha","34792","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1990","1990","hg/ha","39592","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1991","1991","hg/ha","37193","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1992","1992","hg/ha","45579","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1993","1993","hg/ha","37605","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1994","1994","hg/ha","45633","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1995","1995","hg/ha","34882","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1996","1996","hg/ha","42263","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1997","1997","hg/ha","43422","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1998","1998","hg/ha","42256","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","1999","1999","hg/ha","43723","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2000","2000","hg/ha","38226","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2001","2001","hg/ha","37609","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2002","2002","hg/ha","31777","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2003","2003","hg/ha","33099","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2004","2004","hg/ha","43688","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2005","2005","hg/ha","42976","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2006","2006","hg/ha","35194","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2007","2007","hg/ha","45971","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2008","2008","hg/ha","40848","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2009","2009","hg/ha","43534","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2010","2010","hg/ha","45118","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2011","2011","hg/ha","33888","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2012","2012","hg/ha","31131","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2013","2013","hg/ha","37396","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2014","2014","hg/ha","42417","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2015","2015","hg/ha","47709","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2016","2016","hg/ha","48912","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2017","2017","hg/ha","45031","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","83","Sorghum","2018","2018","hg/ha","45266","Fc","Calculated data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1978","1978","tonnes","18575104","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1979","1979","tonnes","20509296","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1980","1980","tonnes","14715900","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1981","1981","tonnes","22247104","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1982","1982","tonnes","21211904","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1983","1983","tonnes","12383500","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1984","1984","tonnes","22004000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1985","1985","tonnes","28456000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1986","1986","tonnes","23848000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1987","1987","tonnes","18563408","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1988","1988","tonnes","14648000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1989","1989","tonnes","15632000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1990","1990","tonnes","14562000","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1991","1991","tonnes","14856130","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1992","1992","tonnes","22226580","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1993","1993","tonnes","13568590","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1994","1994","tonnes","16402580","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1995","1995","tonnes","11650200","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1996","1996","tonnes","20200890","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1997","1997","tonnes","16092780","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1998","1998","tonnes","13206910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","1999","1999","tonnes","15117910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2000","2000","tonnes","11951910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2001","2001","tonnes","13057220","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2002","2002","tonnes","9162530","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2003","2003","tonnes","10445440","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2004","2004","tonnes","11522120","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2005","2005","tonnes","9976030","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2006","2006","tonnes","7031650","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2007","2007","tonnes","12635690","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2008","2008","tonnes","12087270","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2009","2009","tonnes","9693210","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2010","2010","tonnes","8775190","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2011","2011","tonnes","5410270","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2012","2012","tonnes","6292940","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2013","2013","tonnes","9965670","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2014","2014","tonnes","10987910","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2015","2015","tonnes","15158170","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2016","2016","tonnes","12199190","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2017","2017","tonnes","9191950","","Official data"
"QC","Crops","231","United States of America","5510","Production","83","Sorghum","2018","2018","tonnes","9271070","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1978","1978","ha","25763776","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1979","1979","ha","28466400","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1980","1980","ha","27442608","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1981","1981","ha","26774800","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1982","1982","ha","28101808","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1983","1983","ha","25302608","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1984","1984","ha","26755008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1985","1985","ha","24922000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1986","1986","ha","23590000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1987","1987","ha","23136000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1988","1988","ha","23218000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1989","1989","ha","24033008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1990","1990","ha","22869008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1991","1991","ha","23476470","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1992","1992","ha","23566310","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1993","1993","ha","23191570","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1994","1994","ha","24608790","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1995","1995","ha","24906240","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1996","1996","ha","25636710","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1997","1997","ha","27968130","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1998","1998","ha","28506770","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","1999","1999","ha","29318170","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2000","2000","ha","29302790","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2001","2001","ha","29532250","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2002","2002","ha","29338810","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2003","2003","ha","29330310","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2004","2004","ha","29930060","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2005","2005","ha","28834570","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2006","2006","ha","30190680","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2007","2007","ha","25959240","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2008","2008","ha","30222650","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2009","2009","ha","30906980","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2010","2010","ha","31003300","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2011","2011","ha","29856410","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2012","2012","ha","30814720","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2013","2013","ha","30858830","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2014","2014","ha","33423750","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2015","2015","ha","33123470","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2016","2016","ha","33470290","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2017","2017","ha","36236750","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","236","Soybeans","2018","2018","ha","35657240","","Official data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1978","1978","hg/ha","19741","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1979","1979","hg/ha","21614","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1980","1980","hg/ha","17827","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1981","1981","hg/ha","20331","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1982","1982","hg/ha","21213","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1983","1983","hg/ha","17594","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1984","1984","hg/ha","18930","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1985","1985","hg/ha","22923","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1986","1986","hg/ha","22411","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1987","1987","hg/ha","22794","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1988","1988","hg/ha","18155","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1989","1989","hg/ha","21783","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1990","1990","hg/ha","22920","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1991","1991","hg/ha","23029","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1992","1992","hg/ha","25295","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1993","1993","hg/ha","21941","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1994","1994","hg/ha","27813","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1995","1995","hg/ha","23759","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1996","1996","hg/ha","25269","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1997","1997","hg/ha","26164","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1998","1998","hg/ha","26169","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","1999","1999","hg/ha","24634","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2000","2000","hg/ha","25614","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2001","2001","hg/ha","26639","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2002","2002","hg/ha","25567","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2003","2003","hg/ha","22769","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2004","2004","hg/ha","28405","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2005","2005","hg/ha","28961","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2006","2006","hg/ha","28817","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2007","2007","hg/ha","28067","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2008","2008","hg/ha","26718","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2009","2009","hg/ha","29595","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2010","2010","hg/ha","29243","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2011","2011","hg/ha","28232","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2012","2012","hg/ha","26867","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2013","2013","hg/ha","29615","Fc","Calculated data"
